Fecha,Temperatura_C,Sensacion_termica_C,Humedad,Presion_mb,is_day
2024-09-08T08:00:00.000Z,23.9,25.2,53,1012.0,1
2024-09-08T09:00:00.000Z,24.3,25.4,52,1012.0,1
2024-09-08T10:00:00.000Z,25.1,25.9,50,1013.0,1
2024-09-08T11:00:00.000Z,26.8,27.2,47,1013.0,1
2024-09-08T12:00:00.000Z,27.8,28.1,45,1013.0,1
2024-09-08T13:00:00.000Z,28.4,28.7,44,1012.0,1
2024-09-08T14:00:00.000Z,29.0,29.1,42,1012.0,1
2024-09-08T15:00:00.000Z,29.8,29.4,36,1011.0,1
2024-09-08T16:00:00.000Z,29.9,29.4,34,1011.0,1
2024-09-08T17:00:00.000Z,29.8,29.2,34,1011.0,1
2024-09-08T18:00:00.000Z,29.3,28.6,34,1012.0,1
2024-09-08T19:00:00.000Z,27.6,27.3,39,1012.0,1
2024-09-08T20:00:00.000Z,25.3,25.8,44,1013.0,1
2024-09-08T21:00:00.000Z,24.3,25.2,46,1014.0,0
2024-09-08T22:00:00.000Z,23.6,24.9,47,1015.0,0
2024-09-08T23:00:00.000Z,22.3,24.4,47,1015.0,0
2024-09-09T00:00:00.000Z,23.6,24.9,47,1015.0,0
2024-09-09T01:00:00.000Z,23.2,24.7,47,1015.0,0
2024-09-09T02:00:00.000Z,23.0,24.6,47,1015.0,0
2024-09-09T03:00:00.000Z,22.9,24.6,46,1015.0,0
2024-09-09T04:00:00.000Z,23.0,24.6,47,1015.0,0
2024-09-09T05:00:00.000Z,22.8,24.6,47,1015.0,0
2024-09-09T06:00:00.000Z,22.6,24.5,47,1015.0,0
2024-09-09T07:00:00.000Z,22.4,24.4,47,1016.0,0
2024-09-09T08:00:00.000Z,23.1,24.6,45,1016.0,1
2024-09-09T09:00:00.000Z,25.2,25.5,40,1017.0,1
2024-09-09T10:00:00.000Z,26.6,26.4,37,1017.0,1
2024-09-09T11:00:00.000Z,27.5,27.2,38,1017.0,1
2024-09-09T12:00:00.000Z,28.4,28.0,38,1017.0,1
2024-09-09T13:00:00.000Z,29.1,28.7,37,1016.0,1
2024-09-09T14:00:00.000Z,29.6,29.2,37,1016.0,1
2024-09-09T15:00:00.000Z,29.6,29.5,39,1015.0,1
2024-09-09T16:00:00.000Z,29.5,29.5,40,1015.0,1
2024-09-09T17:00:00.000Z,29.3,29.2,40,1015.0,1
2024-09-09T18:00:00.000Z,28.7,28.6,41,1015.0,1
2024-09-09T19:00:00.000Z,27.5,27.6,44,1015.0,1
2024-09-09T20:00:00.000Z,25.6,26.2,48,1015.0,1
2024-09-09T21:00:00.000Z,25.0,25.8,48,1016.0,0
2024-09-09T22:00:00.000Z,23.9,25.1,49,1016.0,0
2024-09-09T23:00:00.000Z,23.2,24.8,50,1016.0,0
2024-09-10T00:00:00.000Z,24.0,25.2,49,1017.0,0
2024-09-10T01:00:00.000Z,23.7,25.0,50,1017.0,0
2024-09-10T02:00:00.000Z,23.3,24.9,51,1017.0,0
2024-09-10T03:00:00.000Z,22.9,24.7,52,1016.0,0
2024-09-10T04:00:00.000Z,22.5,24.6,52,1016.0,0
2024-09-10T05:00:00.000Z,22.5,24.6,52,1016.0,0
2024-09-10T06:00:00.000Z,22.3,24.5,52,1016.0,0
2024-09-10T07:00:00.000Z,21.9,21.9,53,1016.0,0
2024-09-10T08:00:00.000Z,22.7,24.6,51,1017.0,1
2024-09-10T09:00:00.000Z,24.4,25.3,46,1017.0,1
2024-09-10T10:00:00.000Z,25.4,25.9,44,1017.0,1
2024-09-10T11:00:00.000Z,26.1,26.5,46,1017.0,1
2024-09-10T12:00:00.000Z,26.8,27.2,46,1016.0,1
2024-09-10T13:00:00.000Z,27.2,27.6,48,1016.0,1
2024-09-10T14:00:00.000Z,27.6,28.2,48,1015.0,1
2024-09-10T15:00:00.000Z,27.8,28.3,48,1015.0,1
2024-09-10T16:00:00.000Z,28.0,28.5,47,1014.0,1
2024-09-10T17:00:00.000Z,28.3,28.6,45,1013.0,1
2024-09-10T18:00:00.000Z,28.0,28.2,44,1013.0,1
2024-09-10T19:00:00.000Z,26.8,27.2,46,1013.0,1
2024-09-10T20:00:00.000Z,25.0,25.8,49,1013.0,1
2024-09-10T21:00:00.000Z,24.4,25.4,51,1014.0,0
2024-09-10T22:00:00.000Z,23.6,25.0,52,1014.0,0
2024-09-10T23:00:00.000Z,22.9,24.8,53,1014.0,0
2024-09-11T00:00:00.000Z,22.5,24.6,54,1014.0,0
2024-09-11T01:00:00.000Z,22.2,24.6,56,1014.0,0
2024-09-11T02:00:00.000Z,22.2,24.6,56,1014.0,0
2024-09-11T03:00:00.000Z,21.9,21.9,57,1014.0,0
2024-09-11T04:00:00.000Z,21.6,21.6,57,1013.0,0
2024-09-11T05:00:00.000Z,21.4,21.4,57,1013.0,0
2024-09-11T06:00:00.000Z,21.4,21.4,57,1013.0,0
2024-09-11T07:00:00.000Z,21.8,21.8,59,1013.0,0
2024-09-11T08:00:00.000Z,22.2,24.6,57,1014.0,1
2024-09-11T09:00:00.000Z,23.7,25.1,53,1014.0,1
2024-09-11T10:00:00.000Z,24.8,25.8,51,1015.0,1
2024-09-11T11:00:00.000Z,25.7,26.4,50,1015.0,1
2024-09-11T12:00:00.000Z,26.4,27.0,50,1015.0,1
2024-09-11T13:00:00.000Z,26.6,27.3,52,1014.0,1
2024-09-11T14:00:00.000Z,26.7,27.5,54,1014.0,1
2024-09-11T15:00:00.000Z,26.7,27.6,54,1014.0,1
2024-09-11T16:00:00.000Z,26.4,27.3,56,1013.0,1
2024-09-11T17:00:00.000Z,26.0,27.0,57,1013.0,1
2024-09-11T18:00:00.000Z,25.5,26.6,59,1013.0,1
2024-09-11T19:00:00.000Z,25.2,26.4,61,1014.0,1
2024-09-11T20:00:00.000Z,23.3,25.1,68,1014.0,1
2024-09-11T21:00:00.000Z,22.2,24.6,72,1016.0,0
2024-09-11T22:00:00.000Z,21.3,21.3,74,1017.0,0
2024-09-11T23:00:00.000Z,20.8,20.8,75,1017.0,0
2024-09-12T00:00:00.000Z,21.2,21.2,72,1016.0,0
2024-09-12T01:00:00.000Z,20.9,20.9,73,1016.0,0
2024-09-12T02:00:00.000Z,20.7,20.7,73,1015.0,0
2024-09-12T03:00:00.000Z,20.6,20.6,75,1015.0,0
2024-09-12T04:00:00.000Z,20.5,20.5,75,1014.0,0
2024-09-12T05:00:00.000Z,20.1,20.1,75,1014.0,0
2024-09-12T06:00:00.000Z,19.3,19.3,75,1014.0,0
2024-09-12T07:00:00.000Z,19.1,19.1,75,1015.0,0
2024-09-12T08:00:00.000Z,21.8,21.8,71,1015.0,0
2024-09-12T09:00:00.000Z,23.2,25.1,65,1015.0,1
2024-09-12T10:00:00.000Z,24.5,25.8,59,1015.0,1
2024-09-12T11:00:00.000Z,25.1,26.1,55,1015.0,1
2024-09-12T12:00:00.000Z,25.3,26.2,54,1015.0,1
2024-09-12T13:00:00.000Z,25.3,26.3,54,1015.0,1
2024-09-12T14:00:00.000Z,25.3,26.2,54,1014.0,1
2024-09-12T15:00:00.000Z,25.5,26.4,53,1013.0,1
2024-09-12T16:00:00.000Z,25.6,26.5,53,1013.0,1
2024-09-12T17:00:00.000Z,25.8,26.6,53,1012.0,1
2024-09-12T18:00:00.000Z,25.9,26.8,54,1012.0,1
2024-09-12T19:00:00.000Z,24.6,25.8,56,1012.0,1
2024-09-12T20:00:00.000Z,23.1,24.9,56,1013.0,1
2024-09-12T21:00:00.000Z,23.0,24.9,55,1013.0,0
2024-09-12T22:00:00.000Z,23.0,24.8,54,1013.0,0
2024-09-12T23:00:00.000Z,22.5,24.7,55,1014.0,0
2024-09-13T00:00:00.000Z,22.9,24.7,50,1013.0,0
2024-09-13T01:00:00.000Z,22.7,24.6,49,1013.0,0
2024-09-13T02:00:00.000Z,22.6,24.5,47,1013.0,0
2024-09-13T03:00:00.000Z,22.5,24.4,46,1012.0,0
2024-09-13T04:00:00.000Z,22.3,24.4,45,1012.0,0
2024-09-13T05:00:00.000Z,21.8,21.8,48,1012.0,0
2024-09-13T06:00:00.000Z,21.3,21.3,52,1013.0,0
2024-09-13T07:00:00.000Z,21.2,21.2,52,1013.0,0
2024-09-13T08:00:00.000Z,23.7,25.1,53,1014.0,0
2024-09-13T09:00:00.000Z,25.4,26.4,55,1014.0,1
2024-09-13T10:00:00.000Z,25.9,27.0,59,1015.0,1
2024-09-13T11:00:00.000Z,25.9,27.2,62,1016.0,1
2024-09-13T12:00:00.000Z,25.6,27.2,68,1017.0,1
2024-09-13T13:00:00.000Z,25.9,27.6,69,1016.0,1
2024-09-13T14:00:00.000Z,26.1,27.8,69,1016.0,1
2024-09-13T15:00:00.000Z,26.0,27.9,71,1016.0,1
2024-09-13T16:00:00.000Z,25.8,27.7,73,1016.0,1
2024-09-13T17:00:00.000Z,25.1,27.0,76,1016.0,1
2024-09-13T18:00:00.000Z,24.5,26.3,76,1016.0,1
2024-09-13T19:00:00.000Z,22.9,25.0,78,1017.0,1
2024-09-13T20:00:00.000Z,21.3,21.3,79,1017.0,1
2024-09-13T21:00:00.000Z,20.8,20.8,80,1018.0,0
2024-09-13T22:00:00.000Z,20.8,20.8,81,1018.0,0
2024-09-13T23:00:00.000Z,20.3,20.3,83,1019.0,0
2024-09-14T00:00:00.000Z,20.1,20.1,84,1019.0,0
2024-09-14T01:00:00.000Z,20.1,20.1,84,1019.0,0
2024-09-14T02:00:00.000Z,20.1,20.1,82,1019.0,0
2024-09-14T03:00:00.000Z,19.9,19.9,84,1018.0,0
2024-09-14T04:00:00.000Z,19.9,19.9,84,1018.0,0
2024-09-14T05:00:00.000Z,20.1,20.1,84,1018.0,0
2024-09-14T06:00:00.000Z,20.0,20.0,85,1018.0,0
2024-09-14T07:00:00.000Z,21.0,21.0,86,1019.0,0
2024-09-14T08:00:00.000Z,21.9,21.9,85,1019.0,0
2024-09-14T09:00:00.000Z,22.8,24.9,84,1019.0,1
2024-09-14T10:00:00.000Z,23.1,25.2,81,1019.0,1
2024-09-14T11:00:00.000Z,23.2,25.2,80,1020.0,1
2024-09-14T12:00:00.000Z,23.3,25.3,80,1020.0,1
2024-09-14T13:00:00.000Z,23.3,25.3,78,1020.0,1
2024-09-14T14:00:00.000Z,23.7,25.5,75,1019.0,1
2024-09-14T15:00:00.000Z,23.9,25.7,74,1019.0,1
2024-09-14T16:00:00.000Z,23.9,25.6,73,1019.0,1
2024-09-14T17:00:00.000Z,23.8,25.6,72,1018.0,1
2024-09-14T18:00:00.000Z,23.5,25.3,73,1019.0,1
2024-09-14T19:00:00.000Z,21.3,21.3,75,1019.0,1
2024-09-14T20:00:00.000Z,19.9,19.9,77,1019.0,1
2024-09-14T21:00:00.000Z,20.1,20.1,78,1019.0,0
2024-09-14T22:00:00.000Z,20.2,20.2,80,1020.0,0
2024-09-14T23:00:00.000Z,19.9,19.9,81,1019.0,0
2024-09-15T00:00:00.000Z,20.5,20.5,80,1020.0,0
2024-09-15T01:00:00.000Z,20.4,20.4,81,1020.0,0
2024-09-15T02:00:00.000Z,20.1,20.1,82,1019.0,0
2024-09-15T03:00:00.000Z,19.8,19.8,82,1019.0,0
2024-09-15T04:00:00.000Z,19.6,19.7,82,1019.0,0
2024-09-15T05:00:00.000Z,19.8,19.8,82,1018.0,0
2024-09-15T06:00:00.000Z,20.1,20.1,82,1018.0,0
2024-09-15T07:00:00.000Z,20.2,20.2,81,1019.0,0
2024-09-15T08:00:00.000Z,21.2,21.2,79,1019.0,0
2024-09-15T09:00:00.000Z,22.3,24.7,74,1019.0,1
2024-09-15T10:00:00.000Z,23.0,25.0,70,1019.0,1
2024-09-15T11:00:00.000Z,23.9,25.5,67,1019.0,1
2024-09-15T12:00:00.000Z,24.5,25.9,64,1019.0,1
2024-09-15T13:00:00.000Z,25.0,26.3,61,1018.0,1
2024-09-15T14:00:00.000Z,25.2,26.4,60,1018.0,1
2024-09-15T15:00:00.000Z,25.2,26.4,60,1017.0,1
2024-09-15T16:00:00.000Z,25.0,26.2,61,1017.0,1
2024-09-15T17:00:00.000Z,24.6,26.0,62,1016.0,1
2024-09-15T18:00:00.000Z,24.2,25.7,63,1016.0,1
2024-09-15T19:00:00.000Z,23.5,25.2,67,1016.0,1
2024-09-15T20:00:00.000Z,22.3,24.7,73,1017.0,1
2024-09-15T21:00:00.000Z,21.8,21.8,73,1017.0,0
2024-09-15T22:00:00.000Z,21.2,21.2,73,1018.0,0
2024-09-15T23:00:00.000Z,20.2,20.2,77,1018.0,0
2024-09-16T00:00:00.000Z,19.4,19.4,70,1017.0,0
2024-09-16T01:00:00.000Z,19.4,19.4,68,1016.0,0
2024-09-16T02:00:00.000Z,19.0,19.0,72,1017.0,0
2024-09-16T03:00:00.000Z,18.6,18.6,75,1016.0,0
2024-09-16T04:00:00.000Z,18.6,18.6,74,1016.0,0
2024-09-16T05:00:00.000Z,18.7,18.7,70,1015.0,0
2024-09-16T06:00:00.000Z,19.0,19.0,65,1015.0,0
2024-09-16T07:00:00.000Z,18.9,18.9,63,1015.0,0
2024-09-16T08:00:00.000Z,21.1,21.1,62,1015.0,0
2024-09-16T09:00:00.000Z,23.1,25.0,60,1015.0,1
2024-09-16T10:00:00.000Z,24.2,25.5,56,1016.0,1
2024-09-16T11:00:00.000Z,25.0,26.0,54,1016.0,1
2024-09-16T12:00:00.000Z,25.3,26.3,55,1015.0,1
2024-09-16T13:00:00.000Z,25.4,26.5,56,1015.0,1
2024-09-16T14:00:00.000Z,25.7,26.7,56,1015.0,1
2024-09-16T15:00:00.000Z,25.6,26.7,58,1014.0,1
2024-09-16T16:00:00.000Z,25.5,26.6,59,1013.0,1
2024-09-16T17:00:00.000Z,25.2,26.4,60,1013.0,1
2024-09-16T18:00:00.000Z,24.2,25.7,64,1013.0,1
2024-09-16T19:00:00.000Z,21.0,21.0,66,1012.0,1
2024-09-16T20:00:00.000Z,20.2,20.2,70,1013.0,1
2024-09-16T21:00:00.000Z,20.6,20.6,69,1012.0,0
2024-09-16T22:00:00.000Z,21.1,21.1,63,1012.0,0
2024-09-16T23:00:00.000Z,21.0,21.0,61,1012.0,0
2024-09-17T00:00:00.000Z,19.8,19.8,63,1012.0,0
2024-09-17T01:00:00.000Z,19.5,19.5,65,1012.0,0
2024-09-17T02:00:00.000Z,19.3,19.3,67,1012.0,0
2024-09-17T03:00:00.000Z,19.0,19.1,69,1011.0,0
2024-09-17T04:00:00.000Z,18.8,18.8,72,1011.0,0
2024-09-17T05:00:00.000Z,18.2,18.2,78,1012.0,0
2024-09-17T06:00:00.000Z,17.9,17.9,79,1012.0,0
2024-09-17T07:00:00.000Z,17.7,17.7,79,1012.0,0
2024-09-17T08:00:00.000Z,20.1,20.1,77,1012.0,0
2024-09-17T09:00:00.000Z,21.9,21.9,76,1012.0,1
2024-09-17T10:00:00.000Z,22.7,24.8,72,1012.0,1
2024-09-17T11:00:00.000Z,23.2,25.1,70,1012.0,1
2024-09-17T12:00:00.000Z,23.5,25.3,70,1012.0,1
2024-09-17T13:00:00.000Z,23.6,25.4,69,1012.0,1
2024-09-17T14:00:00.000Z,23.4,25.2,71,1011.0,1
2024-09-17T15:00:00.000Z,23.8,25.5,69,1011.0,1
2024-09-17T16:00:00.000Z,23.8,25.5,69,1010.0,1
2024-09-17T17:00:00.000Z,23.4,25.3,71,1010.0,1
2024-09-17T18:00:00.000Z,23.0,25.0,73,1010.0,1
2024-09-17T19:00:00.000Z,20.8,20.8,76,1011.0,1
2024-09-17T20:00:00.000Z,19.9,20.0,78,1011.0,1
2024-09-17T21:00:00.000Z,19.9,19.9,76,1012.0,0
2024-09-17T22:00:00.000Z,19.6,19.6,77,1012.0,0
2024-09-17T23:00:00.000Z,19.4,19.4,77,1012.0,0
2024-09-18T00:00:00.000Z,19.3,19.3,81,1012.0,0
2024-09-18T01:00:00.000Z,19.1,19.1,80,1012.0,0
2024-09-18T02:00:00.000Z,18.9,18.9,80,1012.0,0
2024-09-18T03:00:00.000Z,18.8,18.8,81,1012.0,0
2024-09-18T04:00:00.000Z,18.7,18.7,82,1012.0,0
2024-09-18T05:00:00.000Z,18.6,18.6,83,1012.0,0
2024-09-18T06:00:00.000Z,18.8,18.8,84,1011.0,0
2024-09-18T07:00:00.000Z,18.9,18.9,84,1012.0,0
2024-09-18T08:00:00.000Z,20.8,20.8,82,1012.0,0
2024-09-18T09:00:00.000Z,22.2,24.6,77,1012.0,1
2024-09-18T10:00:00.000Z,22.9,24.9,73,1012.0,1
2024-09-18T11:00:00.000Z,23.3,25.2,71,1013.0,1
2024-09-18T12:00:00.000Z,23.3,25.2,71,1013.0,1
2024-09-18T13:00:00.000Z,23.5,25.3,70,1013.0,1
2024-09-18T14:00:00.000Z,23.5,25.3,70,1012.0,1
2024-09-18T15:00:00.000Z,24.2,25.8,68,1011.0,1
2024-09-18T16:00:00.000Z,24.1,25.8,69,1011.0,1
2024-09-18T17:00:00.000Z,23.2,25.2,74,1012.0,1
2024-09-18T18:00:00.000Z,22.9,24.9,74,1011.0,1
2024-09-18T19:00:00.000Z,21.8,21.8,75,1012.0,1
2024-09-18T20:00:00.000Z,20.9,20.9,79,1012.0,1
2024-09-18T21:00:00.000Z,20.2,20.2,82,1013.0,0
2024-09-18T22:00:00.000Z,19.9,19.9,84,1013.0,0
2024-09-18T23:00:00.000Z,19.6,19.6,84,1013.0,0
2024-09-19T00:00:00.000Z,19.6,19.6,83,1014.0,0
2024-09-19T01:00:00.000Z,19.4,19.4,84,1014.0,0
2024-09-19T02:00:00.000Z,19.3,19.3,86,1013.0,0
2024-09-19T03:00:00.000Z,19.3,19.3,87,1013.0,0
2024-09-19T04:00:00.000Z,19.2,19.2,87,1013.0,0
2024-09-19T05:00:00.000Z,19.2,19.2,87,1012.0,0
2024-09-19T06:00:00.000Z,19.0,19.0,86,1012.0,0
2024-09-19T07:00:00.000Z,19.2,19.2,86,1012.0,0
2024-09-19T08:00:00.000Z,20.4,20.4,84,1012.0,0
2024-09-19T09:00:00.000Z,21.7,21.7,80,1013.0,1
2024-09-19T10:00:00.000Z,22.3,24.6,77,1013.0,1
2024-09-19T11:00:00.000Z,22.6,24.8,74,1013.0,1
2024-09-19T12:00:00.000Z,22.7,24.9,74,1013.0,1
2024-09-19T13:00:00.000Z,22.6,24.8,75,1013.0,1
2024-09-19T14:00:00.000Z,22.7,24.9,73,1013.0,1
2024-09-19T15:00:00.000Z,22.9,25.0,72,1013.0,1
2024-09-19T16:00:00.000Z,23.0,25.0,72,1013.0,1
2024-09-19T17:00:00.000Z,23.2,25.1,71,1012.0,1
2024-09-19T18:00:00.000Z,22.9,25.0,72,1013.0,1
2024-09-19T19:00:00.000Z,21.8,21.8,76,1013.0,1
2024-09-19T20:00:00.000Z,21.0,21.0,78,1013.0,1
2024-09-19T21:00:00.000Z,20.8,20.8,79,1014.0,0
2024-09-19T22:00:00.000Z,20.5,20.5,81,1014.0,0
2024-09-19T23:00:00.000Z,20.2,20.2,83,1014.0,0
2024-09-20T00:00:00.000Z,20.0,20.0,87,1014.0,0
2024-09-20T01:00:00.000Z,19.9,19.9,88,1013.0,0
2024-09-20T02:00:00.000Z,19.8,19.8,88,1013.0,0
2024-09-20T03:00:00.000Z,19.5,19.5,89,1013.0,0
2024-09-20T04:00:00.000Z,19.5,19.5,89,1013.0,0
2024-09-20T05:00:00.000Z,19.3,19.3,89,1012.0,0
2024-09-20T06:00:00.000Z,19.2,19.2,90,1012.0,0
2024-09-20T07:00:00.000Z,19.3,19.3,91,1013.0,0
2024-09-20T08:00:00.000Z,20.4,20.5,89,1013.0,0
2024-09-20T09:00:00.000Z,21.5,21.5,84,1013.0,1
2024-09-20T10:00:00.000Z,22.1,24.6,80,1014.0,1
2024-09-20T11:00:00.000Z,22.7,24.9,78,1014.0,1
2024-09-20T12:00:00.000Z,23.0,25.0,76,1014.0,1
2024-09-20T13:00:00.000Z,23.4,25.3,75,1014.0,1
2024-09-20T14:00:00.000Z,23.4,25.3,75,1013.0,1
2024-09-20T15:00:00.000Z,23.7,25.5,73,1013.0,1
2024-09-20T16:00:00.000Z,23.5,25.3,74,1013.0,1
2024-09-20T17:00:00.000Z,23.1,25.1,75,1013.0,1
2024-09-20T18:00:00.000Z,23.0,25.0,75,1013.0,1
2024-09-20T19:00:00.000Z,22.0,22.0,78,1013.0,1
2024-09-20T20:00:00.000Z,21.3,21.3,81,1013.0,1
2024-09-20T21:00:00.000Z,21.1,21.1,83,1014.0,0
2024-09-20T22:00:00.000Z,20.8,20.8,84,1014.0,0
2024-09-20T23:00:00.000Z,20.5,20.5,86,1014.0,0
2024-09-21T00:00:00.000Z,19.9,19.9,88,1014.0,0
2024-09-21T01:00:00.000Z,19.9,19.9,89,1014.0,0
2024-09-21T02:00:00.000Z,19.9,19.9,89,1014.0,0
2024-09-21T03:00:00.000Z,19.8,19.8,88,1014.0,0
2024-09-21T04:00:00.000Z,19.6,19.6,88,1014.0,0
2024-09-21T05:00:00.000Z,19.4,19.4,88,1013.0,0
2024-09-21T06:00:00.000Z,19.5,19.5,87,1013.0,0
2024-09-21T07:00:00.000Z,19.4,19.4,87,1013.0,0
2024-09-21T08:00:00.000Z,20.6,20.6,87,1014.0,0
2024-09-21T09:00:00.000Z,21.7,21.7,84,1014.0,1
2024-09-21T10:00:00.000Z,22.4,24.7,79,1015.0,1
2024-09-21T11:00:00.000Z,23.1,25.1,74,1015.0,1
2024-09-21T12:00:00.000Z,23.5,25.3,71,1015.0,1
2024-09-21T13:00:00.000Z,23.9,25.5,68,1014.0,1
2024-09-21T14:00:00.000Z,24.0,25.6,66,1014.0,1
2024-09-21T15:00:00.000Z,24.2,25.7,64,1014.0,1
2024-09-21T16:00:00.000Z,24.2,25.6,62,1013.0,1
2024-09-21T17:00:00.000Z,24.1,25.6,60,1013.0,1
2024-09-21T18:00:00.000Z,23.0,24.9,60,1014.0,1
2024-09-21T19:00:00.000Z,21.7,21.7,64,1014.0,1
2024-09-21T20:00:00.000Z,21.4,21.4,69,1015.0,1
2024-09-21T21:00:00.000Z,21.0,21.0,69,1015.0,0
2024-09-21T22:00:00.000Z,20.7,20.7,69,1016.0,0
2024-09-21T23:00:00.000Z,20.0,20.0,68,1016.0,0
2024-09-22T00:00:00.000Z,19.6,19.6,75,1016.0,0
2024-09-22T01:00:00.000Z,19.4,19.4,73,1016.0,0
2024-09-22T02:00:00.000Z,19.4,19.4,72,1015.0,0
2024-09-22T03:00:00.000Z,19.3,19.3,71,1015.0,0
2024-09-22T04:00:00.000Z,19.0,19.0,70,1015.0,0
2024-09-22T05:00:00.000Z,19.0,19.0,70,1015.0,0
2024-09-22T06:00:00.000Z,18.9,18.9,69,1015.0,0
2024-09-22T07:00:00.000Z,19.1,19.1,68,1015.0,0
2024-09-22T08:00:00.000Z,20.3,20.3,65,1016.0,0
2024-09-22T09:00:00.000Z,22.1,24.6,60,1016.0,1
2024-09-22T10:00:00.000Z,23.3,25.0,57,1016.0,1
2024-09-22T11:00:00.000Z,24.0,25.3,52,1016.0,1
2024-09-22T12:00:00.000Z,24.2,25.3,51,1015.0,1
2024-09-22T13:00:00.000Z,24.4,25.4,51,1015.0,1
2024-09-22T14:00:00.000Z,24.7,25.6,49,1014.0,1
2024-09-22T15:00:00.000Z,24.6,25.6,51,1014.0,1
2024-09-22T16:00:00.000Z,24.4,25.5,53,1014.0,1
2024-09-22T17:00:00.000Z,24.3,25.5,53,1014.0,1
2024-09-22T18:00:00.000Z,24.0,25.3,53,1014.0,1
2024-09-22T19:00:00.000Z,23.5,25.1,58,1014.0,1
2024-09-22T20:00:00.000Z,23.3,25.0,57,1014.0,1
2024-09-22T21:00:00.000Z,23.0,24.9,56,1015.0,0
2024-09-22T22:00:00.000Z,22.6,24.7,57,1015.0,0
2024-09-22T23:00:00.000Z,22.3,24.6,56,1015.0,0
2024-09-23T00:00:00.000Z,22.1,24.5,55,1015.0,0
2024-09-23T01:00:00.000Z,21.7,21.7,56,1015.0,0
2024-09-23T02:00:00.000Z,21.4,21.5,56,1015.0,0
2024-09-23T03:00:00.000Z,21.3,21.3,56,1014.0,0
2024-09-23T04:00:00.000Z,21.2,21.2,56,1014.0,0
2024-09-23T05:00:00.000Z,21.2,21.2,55,1014.0,0
2024-09-23T06:00:00.000Z,21.1,21.1,56,1014.0,0
2024-09-23T07:00:00.000Z,21.0,21.0,56,1014.0,0
2024-09-23T08:00:00.000Z,21.5,21.5,55,1014.0,0
2024-09-23T09:00:00.000Z,22.8,24.7,51,1015.0,1
2024-09-23T10:00:00.000Z,23.8,25.0,49,1015.0,1
2024-09-23T11:00:00.000Z,24.4,25.4,48,1015.0,1
2024-09-23T12:00:00.000Z,25.2,25.9,48,1015.0,1
2024-09-23T13:00:00.000Z,25.9,26.3,47,1015.0,1
2024-09-23T14:00:00.000Z,26.3,26.7,46,1014.0,1
2024-09-23T15:00:00.000Z,26.3,26.8,47,1013.0,1
2024-09-23T16:00:00.000Z,26.3,26.8,48,1013.0,1
2024-09-23T17:00:00.000Z,26.1,26.6,48,1013.0,1
2024-09-23T18:00:00.000Z,25.9,26.5,48,1013.0,1
2024-09-23T19:00:00.000Z,24.9,25.8,50,1013.0,1
2024-09-23T20:00:00.000Z,23.9,25.2,52,1013.0,1
2024-09-23T21:00:00.000Z,23.7,25.1,52,1014.0,0
2024-09-23T22:00:00.000Z,23.5,25.0,51,1015.0,0
2024-09-23T23:00:00.000Z,23.4,24.9,50,1015.0,0
2024-09-24T00:00:00.000Z,21.9,21.9,55,1015.0,0
2024-09-24T01:00:00.000Z,21.5,21.5,55,1015.0,0
2024-09-24T02:00:00.000Z,21.3,21.3,54,1014.0,0
2024-09-24T03:00:00.000Z,21.0,21.0,55,1014.0,0
2024-09-24T04:00:00.000Z,20.9,20.9,53,1014.0,0
2024-09-24T05:00:00.000Z,20.8,20.8,52,1014.0,0
2024-09-24T06:00:00.000Z,20.6,20.6,52,1014.0,0
2024-09-24T07:00:00.000Z,20.2,20.2,52,1014.0,0
2024-09-24T08:00:00.000Z,20.7,20.7,50,1015.0,0
2024-09-24T09:00:00.000Z,22.4,24.3,44,1015.0,1
2024-09-24T10:00:00.000Z,23.6,24.6,41,1016.0,1
2024-09-24T11:00:00.000Z,24.1,24.9,42,1016.0,1
2024-09-24T12:00:00.000Z,25.2,25.5,39,1016.0,1
2024-09-24T13:00:00.000Z,26.1,26.0,38,1015.0,1
2024-09-24T14:00:00.000Z,26.7,26.3,36,1014.0,1
2024-09-24T15:00:00.000Z,27.1,26.6,35,1014.0,1
2024-09-24T16:00:00.000Z,27.3,26.8,35,1013.0,1
2024-09-24T17:00:00.000Z,27.2,26.6,34,1013.0,1
2024-09-24T18:00:00.000Z,26.7,26.2,34,1013.0,1
2024-09-24T19:00:00.000Z,24.6,24.9,35,1014.0,1
2024-09-24T20:00:00.000Z,22.4,23.9,36,1015.0,1
2024-09-24T21:00:00.000Z,21.6,21.6,37,1016.0,0
2024-09-24T22:00:00.000Z,21.6,21.6,36,1016.0,0
2024-09-24T23:00:00.000Z,21.7,21.7,37,1016.0,0
2024-09-25T00:00:00.000Z,21.1,21.1,47,1017.0,0
2024-09-25T01:00:00.000Z,21.2,21.2,48,1016.0,0
2024-09-25T02:00:00.000Z,21.1,21.1,51,1016.0,0
2024-09-25T03:00:00.000Z,20.8,20.8,53,1016.0,0
2024-09-25T04:00:00.000Z,20.6,20.6,55,1015.0,0
2024-09-25T05:00:00.000Z,20.8,20.8,57,1015.0,0
2024-09-25T06:00:00.000Z,20.5,20.5,59,1016.0,0
2024-09-25T07:00:00.000Z,20.4,20.4,59,1016.0,0
2024-09-25T08:00:00.000Z,21.5,21.5,59,1016.0,0
2024-09-25T09:00:00.000Z,23.0,24.8,55,1017.0,1
